"id";"employeeid";"datefiled";"dateeffective";"leavetypeid";"cutoffid";"status";"year";"remarks";"created_at";"updated_at";"quantity"
1480;252;"2021-04-07";"2021-04-07";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1481;252;"2021-04-08";"2021-04-08";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1482;343;"2021-03-29";"2021-03-29";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1483;343;"2021-05-07";"2021-05-07";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1484;343;"2021-06-24";"2021-06-24";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1485;2048;"2021-01-20";"2021-01-20";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1486;2048;"2021-03-05";"2021-03-05";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1487;2048;"2021-08-16";"2021-08-16";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1488;1218;"2021-05-18";"2021-05-18";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1489;1218;"2021-06-18";"2021-06-18";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1490;1218;"2021-06-21";"2021-06-21";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1491;1218;"2021-07-08";"2021-07-08";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1492;2560;"2021-03-08";"2021-03-08";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1493;2560;"2021-06-24";"2021-06-24";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1494;2560;"2021-09-03";"2021-09-03";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1495;1934;"2021-07-01";"2021-07-01";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1496;1934;"2021-07-02";"2021-07-02";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1497;1934;"2021-07-05";"2021-07-05";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1498;2708;"2021-06-10";"2021-06-10";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1499;2708;"2021-07-17";"2021-07-17";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1500;2708;"2021-07-22";"2021-07-22";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1501;1656;"2021-06-07";"2021-06-07";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1502;1656;"2021-07-06";"2021-07-06";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";0.5
1503;1627;"2021-02-01";"2021-02-01";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1504;1627;"2021-02-02";"2021-02-02";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1505;1627;"2021-03-01";"2021-03-01";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1506;1627;"2021-03-12";"2021-03-12";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1507;2580;"2021-08-12";"2021-08-12";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1508;2580;"2021-08-13";"2021-08-13";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1509;2580;"2021-08-14";"2021-08-14";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1510;74;"2021-07-26";"2021-07-26";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1511;74;"2021-07-27";"2021-07-27";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1512;74;"2021-07-28";"2021-07-28";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1513;74;"2021-07-29";"2021-07-29";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1514;74;"2021-07-30";"2021-07-30";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1515;2198;"2021-04-21";"2021-04-21";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1516;2198;"2021-04-22";"2021-04-22";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1517;2198;"2021-04-23";"2021-04-23";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1518;2198;"2021-04-24";"2021-04-24";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1519;2198;"2021-05-21";"2021-05-21";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1520;600;"2021-05-29";"2021-05-29";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1521;2750;"2021-05-08";"2021-05-08";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1522;2750;"2021-07-22";"2021-07-22";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1523;456;"2021-03-22";"2021-03-22";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1524;456;"2021-03-24";"2021-03-24";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1525;456;"2021-03-25";"2021-03-25";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1526;2686;"2021-03-15";"2021-03-15";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1527;2686;"2021-03-16";"2021-03-16";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1528;2686;"2021-06-08";"2021-06-08";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1529;2686;"2021-06-15";"2021-06-15";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1530;2686;"2021-07-27";"2021-07-27";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";0.5
1531;358;"2021-03-15";"2021-03-15";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1532;358;"2021-06-29";"2021-06-29";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1533;455;"2021-07-02";"2021-07-02";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1534;455;"2021-07-19";"2021-07-19";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1535;455;"2021-07-21";"2021-07-21";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1536;537;"2021-01-26";"2021-01-26";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1537;537;"2021-03-01";"2021-03-01";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1538;537;"2021-06-02";"2021-06-02";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1539;537;"2021-07-09";"2021-07-09";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1540;537;"2021-07-12";"2021-07-12";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1541;804;"2021-08-20";"2021-08-20";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1542;804;"2021-08-17";"2021-08-17";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1543;973;"2021-04-07";"2021-04-07";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1544;973;"2021-05-10";"2021-05-10";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1545;973;"2021-07-09";"2021-07-09";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1546;1114;"2021-08-03";"2021-08-03";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1547;1251;"2021-05-25";"2021-05-25";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1548;1251;"2021-06-11";"2021-06-11";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1549;1506;"2021-03-26";"2021-03-26";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1550;1664;"2021-06-04";"2021-06-04";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1551;1747;"2021-02-23";"2021-02-23";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1552;1747;"2021-03-22";"2021-03-22";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1553;1747;"0201-03-23";"0201-03-23";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1554;1747;"2021-03-24";"2021-03-24";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1555;1747;"2021-03-25";"2021-03-25";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1556;1780;"2021-07-10";"2021-07-10";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1557;1780;"2021-07-13";"2021-07-13";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1558;2150;"2021-07-26";"2021-07-26";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1559;2209;"2021-04-30";"2021-04-30";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1560;2209;"2021-06-22";"2021-06-22";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1561;2209;"2021-06-23";"2021-06-23";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1562;2209;"2021-07-12";"2021-07-12";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1563;2209;"2021-07-13";"2021-07-13";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1564;2552;"2021-06-18";"2021-06-18";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1565;2552;"2021-07-16";"2021-07-16";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1566;2082;"2021-04-23";"2021-04-23";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1567;2082;"2026-04-26";"2026-04-26";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1568;2082;"2021-07-12";"2021-07-12";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1569;2082;"2021-07-13";"2021-07-13";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1570;2082;"2021-07-15";"2021-07-15";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1571;588;"2021-09-09";"2021-09-09";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1572;662;"2021-06-05";"2021-06-05";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1573;662;"2021-06-07";"2021-06-07";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1574;662;"2002-06-08";"2002-06-08";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1575;662;"2021-06-09";"2021-06-09";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1576;662;"2021-06-10";"2021-06-10";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1577;1893;"2021-01-06";"2021-01-06";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1578;1893;"2021-01-07";"2021-01-07";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1579;1893;"2021-01-08";"2021-01-08";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1580;1893;"2021-01-09";"2021-01-09";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1581;572;"2021-05-11";"2021-05-11";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1582;572;"2021-06-18";"2021-06-18";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1583;572;"2021-07-28";"2021-07-28";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1584;54;"2021-06-08";"2021-06-08";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1585;54;"2021-06-09";"2021-06-09";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1586;54;"2021-06-10";"2021-06-10";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1587;54;"2021-06-11";"2021-06-11";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1588;1231;"2021-06-09";"2021-06-09";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1589;2085;"2021-05-24";"2021-05-24";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1590;2085;"2021-06-21";"2021-06-21";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1591;695;"2021-05-20";"2021-05-20";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1592;2636;"2021-08-20";"2021-08-20";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1593;1711;"2021-07-29";"2021-07-29";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";0.5
1594;273;"2021-03-16";"2021-03-16";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1595;273;"2021-03-17";"2021-03-17";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1596;273;"2021-03-18";"2021-03-18";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1597;1125;"2021-04-26";"2021-04-26";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1598;1125;"2021-04-27";"2021-04-27";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1599;1125;"2021-07-27";"2021-07-27";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1600;1327;"2021-04-22";"2021-04-22";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1601;1327;"2021-06-02";"2021-06-02";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1602;1327;"2021-06-03";"2021-06-03";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1603;1919;"2021-07-21";"2021-07-21";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1604;1919;"2021-07-22";"2021-07-22";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1605;1919;"2021-07-23";"2021-07-23";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1606;1250;"2021-07-29";"2021-07-29";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1607;1250;"2021-07-30";"2021-07-30";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1608;1652;"2021-09-09";"2021-09-09";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1609;995;"2021-04-17";"2021-04-17";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1610;995;"2021-04-19";"2021-04-19";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1611;995;"2021-04-20";"2021-04-20";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1612;995;"2021-07-26";"2021-07-26";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1613;995;"2021-07-12";"2021-07-12";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1614;2153;"2021-03-18";"2021-03-18";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1615;2153;"2021-03-19";"2021-03-19";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1616;2153;"2021-06-23";"2021-06-23";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1617;2153;"2021-06-24";"2021-06-24";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1618;20;"2021-09-02";"2021-09-02";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1619;1743;"2021-05-03";"2021-05-03";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1620;1743;"2021-05-04";"2021-05-04";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1621;1743;"2021-05-05";"2021-05-05";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1622;1743;"2021-05-06";"2021-05-06";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1623;1743;"2021-05-07";"2021-05-07";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1624;62;"2021-01-21";"2021-01-21";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1625;1770;"2021-04-24";"2021-04-24";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1626;1103;"2021-05-15";"2021-05-15";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1627;1103;"2021-06-26";"2021-06-26";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1628;2590;"2021-04-10";"2021-04-10";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1629;2590;"2021-04-13";"2021-04-13";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1630;2590;"2021-05-03";"2021-05-03";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1631;2590;"2021-05-04";"2021-05-04";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1632;2590;"2021-05-15";"2021-05-15";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
1633;1320;"2021-03-04";"2021-03-04";1;0;2;2021;"From import migration";"2021-09-14 21:49:22.000000";"2021-09-14 21:49:22.000000";1.0
